Variable_1,Variable_2,Pearson,Spearman,Abs_Pearson,Abs_Spearman,N_Par,Clasificacion
ACCESO A AGUA POTABLE ADECUADO,DEMANDA BIOQUIMICA DE OXIGENO (DBO5),-0.3827118775408581,-0.5013853302863954,0.3827118775408581,0.5013853302863954,26,No concluyente (n < 30)
DENSIDAD POBLACIONAL,DEMANDA BIOQUIMICA DE OXIGENO (DBO5),-0.38106540386116233,-0.5264323490754701,0.38106540386116233,0.5264323490754701,26,No concluyente (n < 30)
Anio,CONDUCTIVIDAD ELECTRICA,0.38025008002746596,0.36012457093205774,0.38025008002746596,0.36012457093205774,50,Débil
Precipitacion_mm,CONDUCTIVIDAD ELECTRICA,-0.3794558619967454,-0.2954621848739496,0.3794558619967454,0.2954621848739496,50,Débil
ACCESO A AGUA POTABLE ADECUADO,SOLIDOS SUSPENDIDOS TOTALES,0.37937084355235107,0.6030417280456348,0.37937084355235107,0.6030417280456348,50,Débil
COBERTURA DE ACUEDUCTO RURAL,DEMANDA BIOQUIMICA DE OXIGENO (DBO5),-0.37863323602232046,-0.503684648219569,0.37863323602232046,0.503684648219569,26,No concluyente (n < 30)
POBLACION TOTAL,COBERTURA DE ACUEDUCTO URBANO,0.378462298396867,0.6736491520518402,0.378462298396867,0.6736491520518402,528,Débil
ACCESO A AGUA POTABLE ADECUADO,NITROGENO TOTAL,0.3760924832481719,0.49567056759682027,0.3760924832481719,0.49567056759682027,29,No concluyente (n < 30)
Precipitacion_mm,NITROGENO TOTAL,-0.36886093571714523,-0.35073891625615766,0.36886093571714523,0.35073891625615766,29,No concluyente (n < 30)
Temp_Media_C,Radiacion_Solar,0.3674625890144806,0.3741161359856127,0.3674625890144806,0.3741161359856127,528,Débil
Precipitacion_mm,FOSFORO TOTAL,-0.3655929498101121,-0.33061183221500223,0.3655929498101121,0.33061183221500223,49,Débil
PORCENTAJE DE LA POBLACION CON ACCESO A METODOS DE SANEAMIENTO ADECUADOS,OXIGENO DISUELTO (OD),-0.36350717068629085,-0.424542777542034,0.36350717068629085,0.424542777542034,50,Débil
irca,NITROGENO TOTAL,0.3572619781210574,0.49703708329128293,0.3572619781210574,0.49703708329128293,29,No concluyente (n < 30)
Radiacion_Solar,TEMPERATURA,0.35518822596211336,0.378257011660436,0.35518822596211336,0.378257011660436,50,Débil
OXIGENO DISUELTO (OD),SOLIDOS SUSPENDIDOS TOTALES,-0.3513874097635692,-0.4570234647659966,0.3513874097635692,0.4570234647659966,50,Débil
Temp_Media_C,SOLIDOS SUSPENDIDOS TOTALES,0.3509220132520638,0.4137848241954266,0.3509220132520638,0.4137848241954266,50,Débil
Humedad_Relativa,Nivel_Minimo,-0.3504404032196338,0.28140705807596256,0.3504404032196338,0.28140705807596256,87,Débil
CALIDAD DEL AGUA,OXIGENO DISUELTO (OD),-0.34766504255243985,-0.5974790825125827,0.34766504255243985,0.5974790825125827,9,No concluyente (n < 30)
irca,DEMANDA BIOQUIMICA DE OXIGENO (DBO5),0.3401991051269506,0.19759267002298378,0.3401991051269506,0.19759267002298378,26,No concluyente (n < 30)
PORCENTAJE DE LA POBLACION CON ACCESO A METODOS DE SANEAMIENTO ADECUADOS,COBERTURA DE ALCANTARILLADO URBANO,-0.34014884752781854,-0.28006100174129855,0.34014884752781854,0.28006100174129855,528,Débil
COBERTURA DE ACUEDUCTO URBANO,CONDUCTIVIDAD ELECTRICA,0.33987307150783314,0.28579830697348013,0.33987307150783314,0.28579830697348013,50,Débil
Anio,pH,-0.3332232115737573,-0.17012623952134132,0.3332232115737573,0.17012623952134132,50,Débil
COBERTURA DE ALCANTARILLADO RURAL,pH,0.33197265170429574,0.42943860679589896,0.33197265170429574,0.42943860679589896,50,Débil
TEMPERATURA,TURBIDEZ,0.33143653943698737,0.36019574309427554,0.33143653943698737,0.36019574309427554,34,Débil
OXIGENO DISUELTO (OD),TURBIDEZ,-0.3302350290320422,-0.3783246757742376,0.3302350290320422,0.3783246757742376,34,Débil
ONI,OXIGENO DISUELTO (OD),0.3289291172526014,0.3548151719441107,0.3289291172526014,0.3548151719441107,50,Débil
COBERTURA DE ACUEDUCTO RURAL,pH,-0.3263967639489032,-0.28876755500204543,0.3263967639489032,0.28876755500204543,50,Débil
Temp_Min_C,COBERTURA DE ALCANTARILLADO RURAL,-0.3248649429406845,-0.4526026019591243,0.3248649429406845,0.4526026019591243,528,Débil
VolumenUtilDiarioMasa,TURBIDEZ,0.323852901792617,0.008859623899229174,0.323852901792617,0.008859623899229174,14,No concluyente (n < 30)
irca,INDICE DE DESEMPENO INSTITUCIONAL,0.3201705596678281,0.7378647873726218,0.3201705596678281,0.7378647873726218,48,Débil
VolumenUtilDiarioMasa,DEMANDA BIOQUIMICA DE OXIGENO (DBO5),-0.31976398686683816,-0.26007313742448673,0.31976398686683816,0.26007313742448673,10,No concluyente (n < 30)
COBERTURA DE ALCANTARILLADO URBANO,COBERTURA DE ALCANTARILLADO RURAL,-0.318579991192718,-0.06340542371062731,0.318579991192718,0.06340542371062731,528,Débil
Temp_Media_C,DEMANDA BIOQUIMICA DE OXIGENO (DBO5),-0.31801212077512186,-0.38273180412330515,0.31801212077512186,0.38273180412330515,26,No concluyente (n < 30)
CALIDAD DEL AGUA,TURBIDEZ,0.3114666913639133,0.14712247158412492,0.3114666913639133,0.14712247158412492,6,No concluyente (n < 30)
VolumenUtilDiarioMasa,COBERTURA DE ALCANTARILLADO RURAL,-0.30947992284689374,-0.26965645581384867,0.30947992284689374,0.26965645581384867,336,Débil
Temp_Media_C,PORCENTAJE DE LA POBLACION CON ACCESO A METODOS DE SANEAMIENTO ADECUADOS,0.309413270395233,0.6134903817115854,0.309413270395233,0.6134903817115854,528,Débil
PORCENTAJE DE LA POBLACION CON ACCESO A METODOS DE SANEAMIENTO ADECUADOS,FOSFORO TOTAL,0.30927437367821853,0.25299936803965467,0.30927437367821853,0.25299936803965467,49,Débil
Temp_Min_C,FOSFORO TOTAL,0.30836255475324914,0.26954480646612505,0.30836255475324914,0.26954480646612505,49,Débil
VolumenUtilDiarioMasa,Nivel_Minimo,0.30546880657619047,0.13601209050097957,0.30546880657619047,0.13601209050097957,19,No concluyente (n < 30)
Temp_Min_C,pH,-0.30317948856566224,-0.38729198285069055,0.30317948856566224,0.38729198285069055,50,Débil
AGUAS RESIDUALES TRATADAS,TURBIDEZ,0.30062677874863347,0.29277002188455997,0.30062677874863347,0.29277002188455997,6,No concluyente (n < 30)
Temp_Max_C,SOLIDOS SUSPENDIDOS TOTALES,0.3003575509374064,0.4628482249981693,0.3003575509374064,0.4628482249981693,50,Débil
VolumenUtilDiarioMasa,DEMANDA QUIMICA DE OXIGENO (DQO),-0.2991787543025804,-0.18473973291849854,0.2991787543025804,0.18473973291849854,30,Muy débil
Temp_Max_C,PORCENTAJE DE LA POBLACION CON ACCESO A METODOS DE SANEAMIENTO ADECUADOS,0.2983554071240889,0.5353784650110955,0.2983554071240889,0.5353784650110955,528,Muy débil
Temp_Min_C,DEMANDA BIOQUIMICA DE OXIGENO (DBO5),-0.29822791960544387,-0.377934807473595,0.29822791960544387,0.377934807473595,26,No concluyente (n < 30)
TURBIDEZ,pH,-0.2966181541160521,-0.4739376392880904,0.2966181541160521,0.4739376392880904,34,Muy débil
ONI,FOSFORO TOTAL,-0.2963961843847241,-0.37638093671286127,0.2963961843847241,0.37638093671286127,49,Muy débil
DEMANDA QUIMICA DE OXIGENO (DQO),TEMPERATURA,0.2958232794126989,0.3203174847277507,0.2958232794126989,0.3203174847277507,49,Muy débil
AGUAS RESIDUALES TRATADAS,CONDUCTIVIDAD ELECTRICA,0.2934854366663909,0.26352313834736496,0.2934854366663909,0.26352313834736496,9,No concluyente (n < 30)
irca,pH,0.2931316135503892,0.3600966517658488,0.2931316135503892,0.3600966517658488,50,Muy débil
ACCESO A AGUA POTABLE ADECUADO,PORCENTAJE DE LA POBLACION CON ACCESO A METODOS DE SANEAMIENTO ADECUADOS,0.29287870588176296,0.7870728070034804,0.29287870588176296,0.7870728070034804,528,Muy débil
Temp_Max_C,TURBIDEZ,0.2915271996487829,0.3788596803662416,0.2915271996487829,0.3788596803662416,34,Muy débil
Temp_Min_C,SOLIDOS SUSPENDIDOS TOTALES,0.2903348421876958,0.3496313754461724,0.2903348421876958,0.3496313754461724,50,Muy débil
CONDUCTIVIDAD ELECTRICA,SOLIDOS SUSPENDIDOS TOTALES,0.2896624531891696,0.27298706050494964,0.2896624531891696,0.27298706050494964,50,Muy débil
PORCENTAJE DE LA POBLACION CON ACCESO A METODOS DE SANEAMIENTO ADECUADOS,COBERTURA DE ACUEDUCTO RURAL,0.2895349819677501,0.5954008071083364,0.2895349819677501,0.5954008071083364,528,Muy débil
COBERTURA DE ALCANTARILLADO RURAL,TEMPERATURA,-0.28949049170697966,-0.5284827021480574,0.28949049170697966,0.5284827021480574,50,Muy débil
PORCENTAJE DE LA POBLACION CON ACCESO A METODOS DE SANEAMIENTO ADECUADOS,CONDUCTIVIDAD ELECTRICA,0.2889848541967775,0.07077930784706449,0.2889848541967775,0.07077930784706449,50,Muy débil
AGUAS RESIDUALES TRATADAS,FOSFORO TOTAL,0.28892468630002816,0.26352313834736496,0.28892468630002816,0.26352313834736496,9,No concluyente (n < 30)
COBERTURA DE ALCANTARILLADO RURAL,DEMANDA BIOQUIMICA DE OXIGENO (DBO5),0.2883807128849212,0.5138254785968848,0.2883807128849212,0.5138254785968848,26,No concluyente (n < 30)
Temp_Max_C,DEMANDA BIOQUIMICA DE OXIGENO (DBO5),-0.28708489542854404,-0.35749849301016584,0.28708489542854404,0.35749849301016584,26,No concluyente (n < 30)
Temp_Media_C,COBERTURA DE ALCANTARILLADO RURAL,-0.2847089538253074,-0.41281481652871094,0.2847089538253074,0.41281481652871094,528,Muy débil
Radiacion_Solar,NITROGENO TOTAL,0.2843707277144987,0.36974997201264437,0.2843707277144987,0.36974997201264437,29,No concluyente (n < 30)
Precipitacion_mm,Temp_Max_C,-0.2820186709293169,-0.2877989391489498,0.2820186709293169,0.2877989391489498,528,Muy débil
CONDUCTIVIDAD ELECTRICA,pH,0.28127777658981534,0.4919678268139545,0.28127777658981534,0.4919678268139545,50,Muy débil
Temp_Min_C,PORCENTAJE DE LA POBLACION CON ACCESO A METODOS DE SANEAMIENTO ADECUADOS,0.2810356290728263,0.6993819380518612,0.2810356290728263,0.6993819380518612,528,Muy débil
COBERTURA DE ACUEDUCTO URBANO,NITROGENO TOTAL,0.2808555013342458,0.32732683535398854,0.2808555013342458,0.32732683535398854,29,No concluyente (n < 30)
Temp_Media_C,DEMANDA QUIMICA DE OXIGENO (DQO),0.2807215190514399,0.35398591820440767,0.2807215190514399,0.35398591820440767,49,Muy débil
ONI,VolumenUtilDiarioMasa,0.2803289609323202,0.1579530902994056,0.2803289609323202,0.1579530902994056,336,Muy débil
Anio,ONI,-0.2775895191376329,-0.25457649135534294,0.2775895191376329,0.25457649135534294,528,Muy débil
DENSIDAD POBLACIONAL,PORCENTAJE DE LA POBLACION CON ACCESO A METODOS DE SANEAMIENTO ADECUADOS,0.2745927394075916,0.4980809296191196,0.2745927394075916,0.4980809296191196,528,Muy débil
Temp_Min_C,Humedad_Relativa,-0.27436943033339906,-0.20511308510648119,0.27436943033339906,0.20511308510648119,528,Muy débil
Temp_Min_C,NITROGENO TOTAL,0.27360806638951196,0.17440571631242652,0.27360806638951196,0.17440571631242652,29,No concluyente (n < 30)
irca,CONDUCTIVIDAD ELECTRICA,0.27098479448000307,0.43068844101209774,0.27098479448000307,0.43068844101209774,50,Muy débil
Anio,TURBIDEZ,0.2704284191327212,0.2431259817974645,0.2704284191327212,0.2431259817974645,34,Muy débil
Temp_Min_C,CONDUCTIVIDAD ELECTRICA,0.2672309711917507,0.16807529792718093,0.2672309711917507,0.16807529792718093,50,Muy débil
ONI,CONDUCTIVIDAD ELECTRICA,-0.2666707325613968,-0.36012085055377246,0.2666707325613968,0.36012085055377246,50,Muy débil
DEMANDA QUIMICA DE OXIGENO (DQO),SOLIDOS SUSPENDIDOS TOTALES,0.2650987377465772,0.2886892612988735,0.2650987377465772,0.2886892612988735,49,Muy débil
SOLIDOS SUSPENDIDOS TOTALES,TEMPERATURA,0.2648774906937833,0.3754293263962671,0.2648774906937833,0.3754293263962671,50,Muy débil
COBERTURA DE ALCANTARILLADO URBANO,pH,-0.26194982375600384,-0.0798948413381055,0.26194982375600384,0.0798948413381055,50,Muy débil
Mes,SOLIDOS SUSPENDIDOS TOTALES,0.2614224274871692,0.2115463100131904,0.2614224274871692,0.2115463100131904,50,Muy débil
Temp_Max_C,Nivel_Minimo,0.26009675687083067,0.34174037072740204,0.26009675687083067,0.34174037072740204,87,Muy débil
POBLACION TOTAL,PORCENTAJE DE LA POBLACION CON ACCESO A METODOS DE SANEAMIENTO ADECUADOS,0.25821175102080096,0.4980809296191196,0.25821175102080096,0.4980809296191196,528,Muy débil
Temp_Min_C,Velocidad_Viento,-0.2478781586711235,-0.26426872943860763,0.2478781586711235,0.26426872943860763,528,Muy débil
VolumenUtilDiarioMasa,pH,-0.24565084707940343,-0.29606168271469574,0.24565084707940343,0.29606168271469574,30,Muy débil
Velocidad_Viento,COBERTURA DE ALCANTARILLADO RURAL,-0.244954349262751,-0.2058113265765833,0.244954349262751,0.2058113265765833,528,Muy débil
Precipitacion_mm,SOLIDOS SUSPENDIDOS TOTALES,-0.24152727400009172,-0.16521384379609902,0.24152727400009172,0.16521384379609902,50,Muy débil
irca,COBERTURA DE ALCANTARILLADO RURAL,0.24043284261880504,0.2740219131903385,0.24043284261880504,0.2740219131903385,528,Muy débil
COBERTURA DE ALCANTARILLADO RURAL,CONDUCTIVIDAD ELECTRICA,-0.23966397195474806,-0.20130456878015635,0.23966397195474806,0.20130456878015635,50,Muy débil
Temp_Media_C,pH,-0.23868304603061988,-0.018346861363075045,0.23868304603061988,0.018346861363075045,50,Muy débil
COBERTURA DE ALCANTARILLADO URBANO,FOSFORO TOTAL,0.23830446717881384,0.3314109837539248,0.23830446717881384,0.3314109837539248,49,Muy débil
ONI,DEMANDA QUIMICA DE OXIGENO (DQO),-0.23783307832043124,-0.28936308068009986,0.23783307832043124,0.28936308068009986,49,Muy débil
Humedad_Relativa,COBERTURA DE ACUEDUCTO RURAL,-0.2336949449228006,-0.28131983756450907,0.2336949449228006,0.28131983756450907,528,Muy débil
irca,FOSFORO TOTAL,0.22869383104869312,0.3311701420320236,0.22869383104869312,0.3311701420320236,49,Muy débil
Anio,PORCENTAJE DE LA POBLACION CON ACCESO A METODOS DE SANEAMIENTO ADECUADOS,-0.22864642877982572,-0.21673486797855085,0.22864642877982572,0.21673486797855085,528,Muy débil
COBERTURA DE ALCANTARILLADO URBANO,TURBIDEZ,0.22789700142068123,0.125862896956603,0.22789700142068123,0.125862896956603,34,Muy débil
Velocidad_Viento,Nivel_Minimo,0.22582883377389704,0.2736839279427646,0.22582883377389704,0.2736839279427646,87,Muy débil
Radiacion_Solar,CALIDAD DEL AGUA,-0.22530700043504343,-0.19958086938672406,0.22530700043504343,0.19958086938672406,96,Muy débil
NITROGENO TOTAL,TURBIDEZ,-0.2241094703960092,-0.2802197802197802,0.2241094703960092,0.2802197802197802,13,No concluyente (n < 30)
Anio,COBERTURA DE ACUEDUCTO URBANO,0.22360679775010023,0.22360679774997896,0.22360679775010023,0.22360679774997896,528,Muy débil
Temp_Max_C,irca,0.22294835292412513,0.2671792033141727,0.22294835292412513,0.2671792033141727,528,Muy débil
CALIDAD DEL AGUA,DEMANDA QUIMICA DE OXIGENO (DQO),0.22205279313718043,0.39665625210776945,0.22205279313718043,0.39665625210776945,9,No concluyente (n < 30)
DENSIDAD POBLACIONAL,AGUAS RESIDUALES TRATADAS,0.22198560615912744,0.19518001458970663,0.22198560615912744,0.19518001458970663,96,Muy débil
Temp_Media_C,Nivel_Minimo,0.221975535599313,0.5123188175142963,0.221975535599313,0.5123188175142963,87,Muy débil
Radiacion_Solar,pH,-0.2158522178000301,-0.09213812356402239,0.2158522178000301,0.09213812356402239,50,Muy débil
Humedad_Relativa,SOLIDOS SUSPENDIDOS TOTALES,-0.2147396005083426,-0.28845877058469827,0.2147396005083426,0.28845877058469827,50,Muy débil
COBERTURA DE ALCANTARILLADO RURAL,FOSFORO TOTAL,-0.2134906556722858,-0.3441353582284666,0.2134906556722858,0.3441353582284666,49,Muy débil
Humedad_Relativa,PORCENTAJE DE LA POBLACION CON ACCESO A METODOS DE SANEAMIENTO ADECUADOS,-0.2107221379804917,-0.09114528105726209,0.2107221379804917,0.09114528105726209,528,Muy débil
Radiacion_Solar,OXIGENO DISUELTO (OD),-0.20954481954003765,-0.27266178483522135,0.20954481954003765,0.27266178483522135,50,Muy débil
Radiacion_Solar,INDICE DE DESEMPENO INSTITUCIONAL,-0.2085481362621982,-0.18630338983326702,0.2085481362621982,0.18630338983326702,48,Muy débil
AGUAS RESIDUALES TRATADAS,NITROGENO TOTAL,0.2084213568812839,0.15811388300841897,0.2084213568812839,0.15811388300841897,9,No concluyente (n < 30)
VolumenUtilDiarioMasa,COBERTURA DE ACUEDUCTO URBANO,0.20694273250711379,0.20906027202310126,0.20694273250711379,0.20906027202310126,336,Muy débil
DEMANDA BIOQUIMICA DE OXIGENO (DBO5),OXIGENO DISUELTO (OD),0.20536503638940729,0.16309788609014617,0.20536503638940729,0.16309788609014617,26,No concluyente (n < 30)
Anio,NITROGENO TOTAL,-0.20392155715263427,-0.21083872751845711,0.20392155715263427,0.21083872751845711,29,No concluyente (n < 30)
CONDUCTIVIDAD ELECTRICA,TURBIDEZ,-0.20384745837203375,-0.16842427808073987,0.20384745837203375,0.16842427808073987,34,Muy débil
Anio,DEMANDA QUIMICA DE OXIGENO (DQO),0.20365469074483278,0.24925372077396837,0.20365469074483278,0.24925372077396837,49,Muy débil
Humedad_Relativa,pH,-0.2031628183847655,-0.3828162538070485,0.2031628183847655,0.3828162538070485,50,Muy débil
Velocidad_Viento,Radiacion_Solar,-0.20212897641485128,-0.16048319407876124,0.20212897641485128,0.16048319407876124,528,Muy débil
ONI,NITROGENO TOTAL,-0.20160640215049233,-0.3002001735712182,0.20160640215049233,0.3002001735712182,29,No concluyente (n < 30)
ONI,PORCENTAJE DE LA POBLACION CON ACCESO A METODOS DE SANEAMIENTO ADECUADOS,-0.20133906084285777,-0.1257372123861838,0.20133906084285777,0.1257372123861838,528,Muy débil
Mes,VolumenUtilDiarioMasa,0.20036343339448792,0.2049507033286523,0.20036343339448792,0.2049507033286523,336,Muy débil
NITROGENO TOTAL,SOLIDOS SUSPENDIDOS TOTALES,0.20033778165973712,0.26666671728429825,0.20033778165973712,0.26666671728429825,29,No concluyente (n < 30)
COBERTURA DE ALCANTARILLADO URBANO,TEMPERATURA,-0.19884812356548082,-0.043239699488228645,0.19884812356548082,0.043239699488228645,50,Muy débil
PORCENTAJE DE LA POBLACION CON ACCESO A METODOS DE SANEAMIENTO ADECUADOS,DEMANDA QUIMICA DE OXIGENO (DQO),0.19829919255572526,-0.005773794280224241,0.19829919255572526,0.005773794280224241,49,Muy débil
Humedad_Relativa,INDICE DE DESEMPENO INSTITUCIONAL,0.19752763247983757,-0.016140933796172343,0.19752763247983757,0.016140933796172343,48,Muy débil
Precipitacion_mm,AGUAS RESIDUALES TRATADAS,0.1953477853963362,0.2518273815507985,0.1953477853963362,0.2518273815507985,96,Muy débil
Mes,NITROGENO TOTAL,0.1953094363860313,0.22137976027297948,0.1953094363860313,0.22137976027297948,29,No concluyente (n < 30)
Temp_Min_C,Radiacion_Solar,0.1910191235158148,0.21275385591057225,0.1910191235158148,0.21275385591057225,528,Muy débil
COBERTURA DE ACUEDUCTO RURAL,DEMANDA QUIMICA DE OXIGENO (DQO),0.19058583930609688,0.214078807972236,0.19058583930609688,0.214078807972236,49,Muy débil
Velocidad_Viento,TEMPERATURA,-0.18649792690309433,-0.1968011602864174,0.18649792690309433,0.1968011602864174,50,Muy débil
COBERTURA DE ALCANTARILLADO URBANO,CONDUCTIVIDAD ELECTRICA,0.1861533338046287,0.33789444860618895,0.1861533338046287,0.33789444860618895,50,Muy débil
COBERTURA DE ACUEDUCTO RURAL,Nivel_Minimo,0.1850003630571574,0.8564759543080146,0.1850003630571574,0.8564759543080146,87,Muy débil
Mes,DEMANDA BIOQUIMICA DE OXIGENO (DBO5),-0.18186110806292308,-0.3118248045944081,0.18186110806292308,0.3118248045944081,26,No concluyente (n < 30)
Humedad_Relativa,ACCESO A AGUA POTABLE ADECUADO,-0.18070025574260465,-0.23056497128111086,0.18070025574260465,0.23056497128111086,528,Muy débil
ACCESO A AGUA POTABLE ADECUADO,Nivel_Minimo,0.17878567736374779,0.8404886071070661,0.17878567736374779,0.8404886071070661,87,Muy débil
COBERTURA DE ACUEDUCTO URBANO,Nivel_Minimo,0.17878567736374767,0.8404886071070661,0.17878567736374767,0.8404886071070661,87,Muy débil
Temp_Max_C,COBERTURA DE ALCANTARILLADO RURAL,-0.17631389764579275,-0.29771936050358616,0.17631389764579275,0.29771936050358616,528,Muy débil
irca,COBERTURA DE ACUEDUCTO URBANO,-0.1760832875277166,-0.11150681138936737,0.1760832875277166,0.11150681138936737,528,Muy débil
Humedad_Relativa,Mes,0.1758569459675225,0.1895590518709039,0.1758569459675225,0.1895590518709039,528,Muy débil
FOSFORO TOTAL,pH,0.17413651396339963,0.28247722584408985,0.17413651396339963,0.28247722584408985,49,Muy débil
Velocidad_Viento,COBERTURA DE ACUEDUCTO URBANO,0.17344024387322346,0.16402201139925288,0.17344024387322346,0.16402201139925288,528,Muy débil
PORCENTAJE DE LA POBLACION CON ACCESO A METODOS DE SANEAMIENTO ADECUADOS,Nivel_Minimo,0.1686458777244479,0.8509099042394004,0.1686458777244479,0.8509099042394004,87,Muy débil
Velocidad_Viento,ACCESO A AGUA POTABLE ADECUADO,0.1686347525306436,0.049848733663563044,0.1686347525306436,0.049848733663563044,528,Muy débil
Velocidad_Viento,ONI,0.16704216970756178,0.16410580740272984,0.16704216970756178,0.16410580740272984,528,Muy débil
ACCESO A AGUA POTABLE ADECUADO,DEMANDA QUIMICA DE OXIGENO (DQO),0.16554393998183964,0.1934348484992942,0.16554393998183964,0.1934348484992942,49,Muy débil
POBLACION TOTAL,AGUAS RESIDUALES TRATADAS,0.16553078665159332,0.19518001458970663,0.16553078665159332,0.19518001458970663,96,Muy débil
INDICE DE DESEMPENO INSTITUCIONAL,pH,0.1652778465405537,0.5,0.1652778465405537,0.5,3,No concluyente (n < 30)
Anio,ACCESO A AGUA POTABLE ADECUADO,0.164077949329475,-0.07966649663613579,0.164077949329475,0.07966649663613579,528,Muy débil
Temp_Media_C,Velocidad_Viento,-0.1621828353382299,-0.11719869673614003,0.1621828353382299,0.11719869673614003,528,Muy débil
Precipitacion_mm,OXIGENO DISUELTO (OD),0.16113045368517584,0.1601594398205319,0.16113045368517584,0.1601594398205319,50,Muy débil
Radiacion_Solar,DENSIDAD POBLACIONAL,0.1603919032443668,0.2506287708513495,0.1603919032443668,0.2506287708513495,528,Muy débil
Humedad_Relativa,COBERTURA DE ACUEDUCTO URBANO,-0.15631787292900332,-0.08472991209930328,0.15631787292900332,0.08472991209930328,528,Muy débil
Anio,Nivel_Minimo,0.1542058308876453,0.502668768982242,0.1542058308876453,0.502668768982242,87,Muy débil
CALIDAD DEL AGUA,SOLIDOS SUSPENDIDOS TOTALES,0.15125859992725216,0.09283444198266944,0.15125859992725216,0.09283444198266944,9,No concluyente (n < 30)
DEMANDA BIOQUIMICA DE OXIGENO (DBO5),SOLIDOS SUSPENDIDOS TOTALES,-0.1510528106086678,-0.2174811062463569,0.1510528106086678,0.2174811062463569,26,No concluyente (n < 30)
INDICE DE DESEMPENO INSTITUCIONAL,ACCESO A AGUA POTABLE ADECUADO,0.15096218558180102,0.31622776601683794,0.15096218558180102,0.31622776601683794,48,Muy débil
Radiacion_Solar,VolumenUtilDiarioMasa,0.14964438607770073,0.14707754098020165,0.14964438607770073,0.14707754098020165,336,Muy débil
Precipitacion_mm,irca,-0.14958013271133996,-0.173639409392216,0.14958013271133996,0.173639409392216,528,Muy débil
Precipitacion_mm,COBERTURA DE ALCANTARILLADO RURAL,-0.14918050233703553,-0.1456855212497464,0.14918050233703553,0.1456855212497464,528,Muy débil
Precipitacion_mm,POBLACION TOTAL,-0.14846924169386622,-0.027578529014846736,0.14846924169386622,0.027578529014846736,528,Muy débil
Velocidad_Viento,COBERTURA DE ACUEDUCTO RURAL,0.1477969494021675,-0.0255063758095474,0.1477969494021675,0.0255063758095474,528,Muy débil
Radiacion_Solar,TURBIDEZ,0.14774168966717713,0.16934128866920123,0.14774168966717713,0.16934128866920123,34,Muy débil
COBERTURA DE ALCANTARILLADO URBANO,DEMANDA BIOQUIMICA DE OXIGENO (DBO5),-0.14731337319126064,-0.1543033499620919,0.14731337319126064,0.1543033499620919,26,No concluyente (n < 30)
AGUAS RESIDUALES TRATADAS,DEMANDA QUIMICA DE OXIGENO (DQO),0.1460165044151489,0.21081851067789195,0.1460165044151489,0.21081851067789195,9,No concluyente (n < 30)
POBLACION TOTAL,COBERTURA DE ALCANTARILLADO URBANO,0.1459735862063124,0.36456072614698487,0.1459735862063124,0.36456072614698487,528,Muy débil
Humedad_Relativa,Velocidad_Viento,-0.14499949591095768,-0.14423687850739275,0.14499949591095768,0.14423687850739275,528,Muy débil
Precipitacion_mm,pH,-0.14235641126881443,-0.3810301384168211,0.14235641126881443,0.3810301384168211,50,Muy débil
Mes,FOSFORO TOTAL,0.14155659822829125,0.1345407351317453,0.14155659822829125,0.1345407351317453,49,Muy débil
Mes,CONDUCTIVIDAD ELECTRICA,0.14154843495538616,0.13755340490766205,0.14154843495538616,0.13755340490766205,50,Muy débil
COBERTURA DE ALCANTARILLADO URBANO,OXIGENO DISUELTO (OD),-0.14125791942902843,-0.38734274576120487,0.14125791942902843,0.38734274576120487,50,Muy débil
Radiacion_Solar,CONDUCTIVIDAD ELECTRICA,0.1396577521771733,0.22425508422032228,0.1396577521771733,0.22425508422032228,50,Muy débil
Precipitacion_mm,DENSIDAD POBLACIONAL,-0.13755446995284593,-0.027578529014846736,0.13755446995284593,0.027578529014846736,528,Muy débil
Nivel_Minimo,FOSFORO TOTAL,0.13732562383426664,-0.16783216783216784,0.13732562383426664,0.16783216783216784,12,No concluyente (n < 30)
Temp_Max_C,Mes,-0.13582942924057997,-0.12868017516463698,0.13582942924057997,0.12868017516463698,528,Muy débil
VolumenUtilDiarioMasa,TEMPERATURA,-0.13386011175187026,-0.16514230160347398,0.13386011175187026,0.16514230160347398,30,Muy débil
COBERTURA DE ACUEDUCTO URBANO,DEMANDA QUIMICA DE OXIGENO (DQO),0.13207622673974245,0.16755347119156758,0.13207622673974245,0.16755347119156758,49,Muy débil
irca,TEMPERATURA,-0.13098599873478325,-0.0037044205538998443,0.13098599873478325,0.0037044205538998443,50,Muy débil
DENSIDAD POBLACIONAL,COBERTURA DE ALCANTARILLADO URBANO,0.13098519954209342,0.36456072614698487,0.13098519954209342,0.36456072614698487,528,Muy débil
Radiacion_Solar,POBLACION TOTAL,0.12690182083323365,0.2506287708513495,0.12690182083323365,0.2506287708513495,528,Muy débil
DENSIDAD POBLACIONAL,COBERTURA DE ALCANTARILLADO RURAL,-0.12558364878919995,-0.45123877080363145,0.12558364878919995,0.45123877080363145,528,Muy débil
PORCENTAJE DE LA POBLACION CON ACCESO A METODOS DE SANEAMIENTO ADECUADOS,COBERTURA DE ACUEDUCTO URBANO,0.12544264161671342,0.5659512365875284,0.12544264161671342,0.5659512365875284,528,Muy débil
VolumenUtilDiarioMasa,irca,-0.12471700697272209,-0.1108808467440229,0.12471700697272209,0.1108808467440229,336,Muy débil
