ONI,PORCENTAJE DE LA POBLACION CON ACCESO A METODOS DE SANEAMIENTO ADECUADOS,Precipitacion_mm,Radiacion_Solar,irca,Humedad_Relativa,Temp_Min_C,Mes,Velocidad_Viento,VolumenUtilDiarioMasa
-0.973305954825462,0.0,-0.7347517730496456,0.4816625916870426,0.46875,-1.9828080229226335,0.18951358180669609,0.6363636363636364,0.6666666666666666,314703548.3870968
-1.104722792607803,0.0,-0.657210401891253,-0.1638141809290939,0.46875,-0.6690544412607428,0.6771951989892606,0.8181818181818182,-0.611111111111111,321075166.6666667
-0.8501026694045175,0.0,-0.40945626477541375,0.4816625916870426,0.46875,-1.6346704871060138,0.15666456096020234,1.0,-0.44444444444444453,333583677.4193549
-0.6611909650924024,0.0,-0.4643026004728133,0.9119804400977998,0.5937499999999998,-1.8352435530085933,-0.09349336702463654,-1.0,0.11111111111111122,318859483.8709677
-0.6858316221765913,0.0,-0.4416075650118204,-0.007334963325181909,0.5937499999999998,-1.6833810888252119,0.7378395451674034,-0.8181818181818182,0.027777777777777804,300381750.0
-0.5544147843942504,0.0,-0.2997635933806147,-0.789731051344741,0.5937499999999998,-0.9613180515759298,0.7757422615287427,-0.6363636363636364,-0.27777777777777773,294729838.7096774
-0.48049281314168374,0.0,0.008510638297872328,0.04645476772616251,0.5937499999999998,-0.9856733524355289,0.4219835754895766,-0.45454545454545453,-0.2500000000000002,296661366.6666667
-0.27515400410677615,0.0,-0.7763593380614658,0.38386308068459807,0.5937499999999998,-1.104584527220629,0.4952621604548326,-0.2727272727272727,0.4166666666666664,321908612.9032258
-0.16837782340862423,0.0,0.13522458628841608,0.1198044009779955,0.5937499999999998,-1.0128939828080215,-0.0985470625394821,-0.09090909090909091,0.19444444444444461,359512233.3333333
-0.2669404517453799,0.0,-0.7536643026004729,0.1246943765281185,0.5937499999999998,-1.60315186246418,0.05559065066329768,0.09090909090909091,1.6944444444444442,393645387.0967742
-0.3819301848049281,0.0,-0.672340425531915,0.1295843520782415,0.5937499999999998,-1.8424068767908277,0.2476310802274163,0.2727272727272727,0.6388888888888888,434575580.6451613
-0.41478439425051333,0.0,-0.19196217494089832,0.7212713936430318,0.5937499999999998,-1.995702005730657,0.1819330385344284,0.45454545454545453,0.6944444444444444,456232800.0
-0.7186858316221766,0.0,-0.5172576832151301,0.5647921760391199,0.5937499999999998,-1.3309455587392531,0.5634870499052431,0.6363636363636364,-0.4722222222222224,461579258.0645161
-0.7186858316221766,0.0,-0.5607565011820332,0.618581907090466,0.5937499999999998,-1.1891117478509998,0.6620341124447252,0.8181818181818182,-0.36111111111111116,481237600.0
-0.7761806981519507,0.0,-0.7063829787234044,0.07579462102689535,0.5937499999999998,-1.3553008595988523,0.8439671509791532,1.0,0.027777777777777804,474543580.6451613
-0.6201232032854209,0.0,-0.7555555555555556,0.5207823960880198,0.28124999999999994,-2.058739255014324,0.6367656348704988,-1.0,0.4166666666666664,453196074.1935484
-0.595482546201232,0.0,-0.21654846335697397,-0.5158924205378959,0.28124999999999994,-1.5744985673352418,0.44219835754895753,-0.8181818181818182,-0.36111111111111116,432436285.7142857
-0.702258726899384,0.0,0.11442080378250602,-0.18826405867970547,0.28124999999999994,-0.6676217765042951,0.6443461781427668,-0.6363636363636364,-0.38888888888888895,419985419.3548387
-0.8008213552361396,0.0,0.5342789598108748,-0.4572127139364284,0.28124999999999994,-0.6776504297994251,0.6140240050536953,-0.45454545454545453,-0.11111111111111122,408355533.3333333
-0.8090349075975359,0.0,0.8406619385342791,-0.21271393643031705,0.28124999999999994,-0.7492836676217746,0.42451042324699917,-0.2727272727272727,-0.11111111111111122,454864354.8387097
-0.5544147843942504,0.0,0.20141843971631218,-0.7408312958435187,0.28124999999999994,-0.6103151862464167,0.23499684144030306,-0.09090909090909091,-0.3333333333333333,498158200.0
-0.5215605749486653,0.0,0.28652482269503565,-0.2958435207823943,0.28124999999999994,-0.9570200573065887,0.03790271636133931,0.09090909090909091,0.30555555555555525,532957096.7741935
